timestamp,xrp_value,trx_value,usdt_value,exchange_rate,XRP,TRX,USDT
2024-12-04 21:06:23.571788,7098.671307949904,7089.662943925234,7116.437722419929,1410.72,,,
2024-12-04 21:06:24.573112,7096.766208875579,7074.564208955224,7116.437722419929,1410.72,,,
2024-12-04 21:06:25.572741,7094.044638769398,7091.531102803739,7121.507122507122,1410.72,,,
2024-12-04 21:06:26.653478,7091.568885792051,7089.662943925234,7116.437722419929,1410.72,,,
2024-12-04 21:06:27.657307,7091.296802885138,7091.531102803739,7116.437722419929,1410.72,,,
2024-12-04 21:06:28.614899,7097.094054126941,7087.79478504673,7116.437722419929,1410.72,,,
2024-12-04 21:06:29.738756,7095.160584531591,7084.058467289719,7116.437722419929,1410.72,,,
2024-12-04 21:06:30.684681,7094.888353376906,7070.981355140188,7116.437722419929,1410.72,,,
2024-12-04 21:06:31.705748,7096.521740305011,7070.981355140188,7116.437722419929,1410.72,,,
2024-12-04 21:06:32.663118,7097.882896078431,7069.113196261683,7116.437722419929,1410.72,,,
2024-12-04 21:06:33.542778,7098.18327548352,7069.113196261683,7116.437722419929,1410.72,,,
2024-12-04 21:06:34.256576,7096.793971459695,7072.849514018692,7116.437722419929,1410.72,,,
2024-12-04 21:06:35.037184,7098.455580822663,7059.77240186916,7116.437722419929,1410.72,,,
2024-12-04 21:06:35.790214,7098.455580822663,7111.099589453861,7121.507122507122,1410.72,,,
2024-12-04 21:06:36.555975,7096.793971459695,7137.998937618148,7121.507122507122,1410.72,,,
2024-12-04 21:06:37.261759,7097.610664923748,7134.220219281664,7116.437722419929,1410.72,,,
2024-12-04 21:06:38.126293,7098.155127233116,7122.638094339623,7116.437722419929,1410.72,,,
2024-12-04 21:06:39.124581,7095.133266811871,7136.109578449906,7116.437722419929,1410.72,,,
2024-12-04 21:06:40.086490,7095.677580833108,7128.552141776939,7116.437722419929,1410.72,,,
2024-12-04 21:06:41.175391,7098.727886161809,7126.409679245283,7121.507122507122,1410.72,,,
2024-12-04 21:06:42.161452,7097.06620261438,7113.209132075471,7116.437722419929,1410.72,,,
2024-12-04 21:06:43.105627,7094.888353376906,7126.662782608696,7116.437722419929,1410.72,,,
2024-12-04 21:06:44.067428,7096.004832770363,7119.105345935729,7116.437722419929,1410.72,,,
2024-12-04 21:06:45.139426,7095.705046840959,7119.105345935729,7116.437722419929,1410.72,,,
2024-12-04 21:06:46.142464,7098.455580822663,7113.437268431003,7116.437722419929,1410.72,,,
2024-12-04 21:06:47.115601,7099.272496840098,7123.13093939394,7116.437722419929,1410.72,,,
2024-12-04 21:06:48.146707,7100.3617181966765,7100.211754253309,7116.437722419929,1410.72,,,
2024-12-04 21:06:49.157684,7113.964316571116,7107.987424242425,7116.437722419929,1410.72,,,
2024-12-04 21:06:50.293540,7100.935234332425,7121.237999999999,7116.437722419929,1410.72,,,
2024-12-04 21:06:51.395669,7110.080785266029,7119.3450606060605,7116.437722419929,1410.72,,,
2024-12-04 21:06:52.357572,7100.118095640327,7119.3450606060605,7116.437722419929,1410.72,,,
2024-12-04 21:06:53.348734,7109.808033969986,7125.023878787879,7116.437722419929,1410.72,,,
2024-12-04 21:06:54.441177,7113.964316571116,7138.274454545454,7116.437722419929,1410.72,,,
2024-12-04 21:06:55.433438,7101.207613896458,7139.88829678639,7116.437722419929,1410.72,,,
2024-12-04 21:06:56.412652,7106.746695118626,7133.9528490566045,7116.437722419929,1410.72,,,
2024-12-04 21:06:57.493195,7100.390475204359,7115.094924528302,7116.437722419929,1410.72,,,
2024-12-04 21:06:58.464021,7105.928887673847,7120.752301886792,7116.437722419929,1410.72,,,
2024-12-04 21:06:59.446601,7107.291900081811,7118.866509433962,7116.437722419929,1410.72,,,
2024-12-04 21:07:00.503728,7105.383682710663,7128.295471698113,7121.507122507122,1410.72,,,
2024-12-04 21:07:01.549411,7107.291900081811,7137.998937618148,7121.507122507122,1410.72,,,
2024-12-04 21:07:02.559317,7101.479993460491,7124.523886792453,7121.507122507122,1410.72,,,
2024-12-04 21:07:03.563957,7101.236608994275,7136.109578449906,7116.437722419929,1410.72,,,
2024-12-04 21:07:04.352402,7106.201490155439,7120.752301886792,7116.437722419929,1410.72,,,
2024-12-04 21:07:05.164398,7106.474092637033,7124.523886792453,7116.437722419929,1410.72,,,
2024-12-04 21:07:05.933570,7107.019297600218,7122.638094339623,7116.437722419929,1410.72,,,
2024-12-04 21:07:06.663467,7106.474092637033,7126.409679245283,7116.437722419929,1410.72,,,
2024-12-04 21:07:07.416560,7103.718372737187,7124.523886792453,7116.437722419929,1410.72,,,
2024-12-04 21:07:08.497293,7107.019297600218,7126.409679245283,7116.437722419929,1410.72,,,
2024-12-04 21:07:09.482790,7103.143785799944,7133.9528490566045,7116.437722419929,1410.72,,,
2024-12-04 21:07:10.496583,7105.3535415485285,7132.067056603773,7116.437722419929,1410.72,,,
2024-12-04 21:07:11.517955,7108.351351035987,7164.449965973535,7116.437722419929,1410.72,,,
2024-12-04 21:07:12.515277,7107.533766630317,7162.560606805293,7121.507122507122,1410.72,,,
2024-12-04 21:07:13.514070,7107.261238495093,7141.496018867924,7121.507122507122,1410.72,,,
2024-12-04 21:07:14.493365,7109.986519847329,7137.724433962264,7116.437722419929,1410.72,,,
2024-12-04 21:07:15.488597,7109.6826777050965,7135.838641509434,7116.437722419929,1410.72,,,
2024-12-04 21:07:16.488776,7112.47134723207,7132.067056603773,7121.507122507122,1410.72,,,
2024-12-04 21:07:17.459766,7113.016552195256,7128.295471698113,7121.507122507122,1410.72,,,
2024-12-04 21:07:18.424464,7112.743949713662,7130.181264150943,7116.437722419929,1410.72,,,
2024-12-04 21:07:19.357952,7110.259047982552,7126.409679245283,7116.437722419929,1410.72,,,
2024-12-04 21:07:20.181284,7117.889835768812,7128.295471698113,7121.507122507122,1410.72,,,
2024-12-04 21:07:21.072629,7118.707420174482,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:21.897957,7115.164554416576,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:07:22.649907,7115.164554416576,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:07:23.423203,7111.013278201634,7132.067056603773,7116.437722419929,1410.72,,,
2024-12-04 21:07:24.175592,7112.375176021799,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:24.920370,7114.826592098092,7128.295471698113,7121.507122507122,1410.72,,,
2024-12-04 21:07:25.747832,7114.826592098092,7132.067056603773,7121.507122507122,1410.72,,,
2024-12-04 21:07:26.731530,7113.737073841961,7132.067056603773,7116.437722419929,1410.72,,,
2024-12-04 21:07:27.728819,7104.054966666667,7133.9528490566045,7116.437722419929,1410.72,,,
2024-12-04 21:07:28.759069,7108.135099319728,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:07:29.731055,7107.863090476191,7132.067056603773,7121.507122507122,1410.72,,,
2024-12-04 21:07:30.742271,7117.278008174387,7137.724433962264,7121.507122507122,1410.72,,,
2024-12-04 21:07:31.748486,7114.521595832198,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:32.731482,7115.338511849632,7132.067056603773,7121.507122507122,1410.72,,,
2024-12-04 21:07:33.754566,7106.775055102041,7126.409679245283,7121.507122507122,1410.72,,,
2024-12-04 21:07:34.543203,7111.12719659864,7126.409679245283,7116.437722419929,1410.72,,,
2024-12-04 21:07:35.429845,7115.066206510487,7126.409679245283,7116.437722419929,1410.72,,,
2024-12-04 21:07:36.192760,7109.254274741425,7143.667015122874,7116.437722419929,1410.72,,,
2024-12-04 21:07:36.953279,7109.798440555253,7132.067056603773,7121.507122507122,1410.72,,,
2024-12-04 21:07:37.720596,7106.200728182807,7132.067056603773,7116.437722419929,1410.72,,,
2024-12-04 21:07:38.711501,7108.135099319728,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:39.791404,7115.272885597604,7141.496018867924,7116.437722419929,1410.72,,,
2024-12-04 21:07:40.750103,7111.943223129252,7145.556374291115,7121.507122507122,1410.72,,,
2024-12-04 21:07:41.696935,7108.920076387377,7133.9528490566045,7116.437722419929,1410.72,,,
2024-12-04 21:07:42.634835,7110.855187755103,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:43.719865,7111.703020903647,7132.067056603773,7121.507122507122,1410.72,,,
2024-12-04 21:07:44.710620,7111.9751038105605,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:45.690771,7108.135099319728,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:07:46.679227,7110.070523462166,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:07:47.704847,7111.703020903647,7151.224451795842,7121.507122507122,1410.72,,,
2024-12-04 21:07:48.758047,7110.03916122449,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:49.855703,7106.775055102041,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:50.894572,7105.959028571429,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:51.891327,7108.438026020685,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:07:52.771097,7106.775055102041,7124.523886792453,7121.507122507122,1410.72,,,
2024-12-04 21:07:53.639105,7110.03916122449,7122.638094339623,7121.507122507122,1410.72,,,
2024-12-04 21:07:54.435432,7108.951125850341,7122.638094339623,7116.437722419929,1410.72,,,
2024-12-04 21:07:55.214471,7108.951125850341,7124.523886792453,7116.437722419929,1410.72,,,
2024-12-04 21:07:55.962236,7106.231037414966,7113.209132075471,7116.437722419929,1410.72,,,
2024-12-04 21:07:56.709264,7106.231037414966,7109.437547169811,7116.437722419929,1410.72,,,
2024-12-04 21:07:57.476153,7105.415010884354,7124.773423440454,7116.437722419929,1410.72,,,
2024-12-04 21:07:58.477453,7107.349694393032,7124.773423440454,7121.507122507122,1410.72,,,
2024-12-04 21:07:59.413910,7107.349694393032,7124.773423440454,7116.437722419929,1410.72,,,
2024-12-04 21:08:00.560243,7107.621777299944,7128.552141776939,7121.507122507122,1410.72,,,
2024-12-04 21:08:01.641932,7107.893860206859,7122.638094339623,7121.507122507122,1410.72,,,
2024-12-04 21:08:02.663960,7107.077611486118,7137.998937618148,7121.507122507122,1410.72,,,
2024-12-04 21:08:03.717975,7106.805528579205,7134.220219281664,7121.507122507122,1410.72,,,
2024-12-04 21:08:04.589379,7106.533445672291,7136.109578449906,7116.437722419929,1410.72,,,
2024-12-04 21:08:05.460516,7108.710108927598,7124.523886792453,7116.437722419929,1410.72,,,
2024-12-04 21:08:06.742586,7106.775055102041,7120.752301886792,7116.437722419929,1410.72,,,
2024-12-04 21:08:08.078550,7108.165943113771,7122.638094339623,7121.507122507122,1410.72,,,
2024-12-04 21:08:09.831045,7108.438026020685,7124.523886792453,7121.507122507122,1410.72,,,
2024-12-04 21:08:10.743326,7106.503046258504,7122.638094339623,7121.507122507122,1410.72,,,
2024-12-04 21:08:11.590395,7106.231037414966,7124.523886792453,7121.507122507122,1410.72,,,
2024-12-04 21:08:12.408130,7110.070523462166,7124.523886792453,7121.507122507122,1410.72,,,
2024-12-04 21:08:13.165882,7109.798440555253,7118.866509433962,7121.507122507122,1410.72,,,
2024-12-04 21:08:13.953622,7109.798440555253,7120.752301886792,7121.507122507122,1410.72,,,
2024-12-04 21:08:14.725494,7109.798440555253,7120.752301886792,7116.437722419929,1410.72,,,
2024-12-04 21:08:15.517874,7109.495143537416,7120.752301886792,7116.437722419929,1410.72,,,
2024-12-04 21:08:16.522672,7109.223134693878,7124.523886792453,7116.437722419929,1410.72,,,
2024-12-04 21:08:17.684365,7111.9751038105605,7137.998937618148,7121.507122507122,1410.72,,,
2024-12-04 21:08:18.709441,7112.247186717474,7122.638094339623,7121.507122507122,1410.72,,,
2024-12-04 21:08:19.761620,7111.671214285715,7122.638094339623,7121.507122507122,1410.72,,,
2024-12-04 21:08:20.607386,7111.12719659864,7128.295471698113,7121.507122507122,1410.72,,,
2024-12-04 21:08:21.503639,7113.031258503403,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:08:22.260947,7114.935320408164,7132.067056603773,7116.437722419929,1410.72,,,
2024-12-04 21:08:23.024290,7114.663311564626,7132.067056603773,7116.437722419929,1410.72,,,
2024-12-04 21:08:23.830700,7113.303267346939,7133.9528490566045,7116.437722419929,1410.72,,,
2024-12-04 21:08:24.839917,7111.671214285715,7135.838641509434,7116.437722419929,1410.72,,,
2024-12-04 21:08:25.809176,7109.192011207834,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:08:26.661067,7109.192011207834,7133.9528490566045,7121.507122507122,1410.72,,,
2024-12-04 21:08:27.520865,7109.192011207834,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:08:28.250983,7109.192011207834,7135.838641509434,7121.507122507122,1410.72,,,
2024-12-04 21:08:28.971976,7108.920076387377,7135.838641509434,7116.437722419929,1410.72,,,
2024-12-04 21:08:29.796079,7108.920076387377,7120.510785310735,7116.437722419929,1410.72,,,
2024-12-04 21:08:30.960177,7112.455229053318,7122.3930244821095,7116.437722419929,1410.72,,,
2024-12-04 21:08:31.956106,7112.999098694232,7120.510785310735,7116.437722419929,1410.72,,,
2024-12-04 21:08:33.007714,7112.999098694232,7120.510785310735,7116.437722419929,1410.72,,,
2024-12-04 21:08:34.009540,7111.911359412405,7126.157502824858,7116.437722419929,1410.72,,,
2024-12-04 21:08:35.010317,7111.87951264618,7120.27015037594,7116.437722419929,1410.72,,,
2024-12-04 21:08:36.048345,7111.60765180854,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:37.043613,7111.87951264618,7125.906248120301,7121.507122507122,1410.72,,,
2024-12-04 21:08:38.058506,7113.510677672016,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:38.911209,7114.869981860214,7125.906248120301,7121.507122507122,1410.72,,,
2024-12-04 21:08:39.728005,7116.229286048409,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:40.509972,7115.141842697852,7120.27015037594,7121.507122507122,1410.72,,,
2024-12-04 21:08:41.294376,7111.87951264618,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:42.270919,7111.032322131594,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:43.300122,7112.391256606851,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:44.178818,7114.054399347295,7125.906248120301,7121.507122507122,1410.72,,,
2024-12-04 21:08:45.010753,7114.054399347295,7131.804220338983,7121.507122507122,1410.72,,,
2024-12-04 21:08:45.807708,7111.304109026645,7137.450937853107,7116.437722419929,1410.72,,,
2024-12-04 21:08:46.558781,7111.575895921697,7125.906248120301,7116.437722419929,1410.72,,,
2024-12-04 21:08:47.302933,7113.782538509655,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:48.079691,7111.304109026645,7122.14884962406,7121.507122507122,1410.72,,,
2024-12-04 21:08:48.912602,7111.032322131594,7124.02754887218,7121.507122507122,1410.72,,,
2024-12-04 21:08:49.761132,7111.032322131594,7122.14884962406,7121.507122507122,1410.72,,,
2024-12-04 21:08:50.568460,7111.575895921697,7118.39145112782,7121.507122507122,1410.72,,,
2024-12-04 21:08:51.328688,7111.847682816749,7118.39145112782,7121.507122507122,1410.72,,,
2024-12-04 21:08:52.079864,7113.782538509655,7101.278666041275,7121.507122507122,1410.72,,,
2024-12-04 21:08:52.840898,7114.054399347295,7118.39145112782,7121.507122507122,1410.72,,,
2024-12-04 21:08:53.615705,7114.054399347295,7118.39145112782,7121.507122507122,1410.72,,,
2024-12-04 21:08:54.384362,7110.185591954336,7105.029011257036,7121.507122507122,1410.72,,,
2024-12-04 21:08:55.156801,7109.642165969013,7118.39145112782,7121.507122507122,1410.72,,,
2024-12-04 21:08:55.904535,7111.575895921697,7116.5127518797,7121.507122507122,1410.72,,,
2024-12-04 21:08:56.702887,7111.575895921697,7114.634052631579,7121.507122507122,1410.72,,,
2024-12-04 21:08:57.515451,7111.304109026645,7116.5127518797,7121.507122507122,1410.72,,,
2024-12-04 21:08:58.349915,7111.032322131594,7114.634052631579,7121.507122507122,1410.72,,,
2024-12-04 21:08:59.193676,7113.782538509655,7112.755353383459,7116.437722419929,1410.72,,,
2024-12-04 21:09:00.213875,7112.695095159097,7110.876654135339,7116.437722419929,1410.72,,,
2024-12-04 21:09:00.969552,7112.966955996737,7108.997954887218,7116.437722419929,1410.72,,,
2024-12-04 21:09:01.777811,7109.945174551387,7105.240556390977,7121.507122507122,1410.72,,,
2024-12-04 21:09:02.681487,7108.314453181078,7120.510785310735,7121.507122507122,1410.72,,,
2024-12-04 21:09:03.537298,7108.586240076129,7116.746306967984,7121.507122507122,1410.72,,,
2024-12-04 21:09:04.302203,7107.770879390974,7103.361857142857,7121.507122507122,1410.72,,,
2024-12-04 21:09:05.019301,7107.499092495922,7116.746306967984,7121.507122507122,1410.72,,,
2024-12-04 21:09:05.811787,7108.586240076129,7103.361857142857,7121.507122507122,1410.72,,,
2024-12-04 21:09:06.583969,7109.129813866232,7116.746306967984,7116.437722419929,1410.72,,,
2024-12-04 21:09:07.291615,7111.304109026645,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:08.010078,7111.304109026645,7114.8640677966105,7116.437722419929,1410.72,,,
2024-12-04 21:09:08.773338,7111.304109026645,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:09.552944,7111.304109026645,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:10.270377,7110.760535236542,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:11.028943,7106.140158020663,7103.361857142857,7121.507122507122,1410.72,,,
2024-12-04 21:09:11.766528,7108.073460919228,7118.628546139359,7121.507122507122,1410.72,,,
2024-12-04 21:09:12.552789,7108.073460919228,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:13.321935,7108.073460919228,7120.510785310735,7116.437722419929,1410.72,,,
2024-12-04 21:09:14.130860,7108.073460919228,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:14.880840,7108.073460919228,7105.240556390977,7116.437722419929,1410.72,,,
2024-12-04 21:09:15.666201,7108.345321756868,7105.240556390977,7116.437722419929,1410.72,,,
2024-12-04 21:09:16.393375,7108.073460919228,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:17.140039,7108.345321756868,7103.361857142857,7116.437722419929,1410.72,,,
2024-12-04 21:09:17.887881,7108.345321756868,7120.510785310735,7116.437722419929,1410.72,,,
2024-12-04 21:09:18.687895,7108.073460919228,7107.119255639098,7116.437722419929,1410.72,,,
2024-12-04 21:09:19.463121,7105.354852542834,7107.119255639098,7116.437722419929,1410.72,,,
2024-12-04 21:09:20.455010,7105.354852542834,7105.240556390977,7116.437722419929,1410.72,,,
2024-12-04 21:09:21.551448,7104.297184439608,7120.510785310735,7116.437722419929,1410.72,,,
2024-12-04 21:09:22.535563,7104.297184439608,7118.628546139359,7121.507122507122,1410.72,,,
2024-12-04 21:09:23.492008,7104.841054080522,7107.119255639098,7116.437722419929,1410.72,,,
2024-12-04 21:09:24.473692,7105.656858541893,7118.628546139359,7116.437722419929,1410.72,,,
2024-12-04 21:09:25.493988,7107.863090476191,7101.483157894737,7116.437722419929,1410.72,,,
2024-12-04 21:09:26.509593,7107.863090476191,7101.483157894737,7116.437722419929,1410.72,,,
2024-12-04 21:09:27.475058,7107.863090476191,7103.361857142857,7116.437722419929,1410.72,,,
2024-12-04 21:09:28.452008,7105.687019727891,7099.604458646617,7121.507122507122,1410.72,,,
2024-12-04 21:09:29.514912,7105.445114044637,7116.746306967984,7116.437722419929,1410.72,,,
2024-12-04 21:09:30.480229,7105.173031137725,7114.8640677966105,7116.437722419929,1410.72,,,
2024-12-04 21:09:31.447318,7105.173031137725,7101.483157894737,7116.437722419929,1410.72,,,
2024-12-04 21:09:32.424728,7106.29170424721,7112.981828625236,7116.437722419929,1410.72,,,
2024-12-04 21:09:33.410623,7107.349694393032,7107.335111111111,7116.437722419929,1410.72,,,
2024-12-04 21:09:34.258057,7107.349694393032,7116.980716981132,7116.437722419929,1410.72,,,
2024-12-04 21:09:35.140136,7107.349694393032,7103.78016981132,7116.437722419929,1410.72,,,
